dwellTime0,dwellTime1,dwellTime2,dwellTime3,dwellTime4,dwellTime5,dwellTime6,dwellTime7,flightTime2,flightTime3,flightTime4,flightTime5,flightTime6,flightTime7,flightTime8,flightTime12,flightTime13,flightTime14,flightTime15,flightTime16,flightTime17,flightTime18,flightTime22,flightTime23,flightTime24,flightTime25,flightTime26,flightTime27,flightTime28,digram3,digram4,digram5,digram6,digram7,digram8,digram13,digram14,digram15,digram16,digram17,digram18,trigram4,trigram5,trigram6,trigram7,trigram8,amx0,amx1,amx2,amx3,amx4,amx5,amx6,amy0,amy1,amy2,amy3,amy4,amy5,amy6,amz0,amz1,amz2,amz3,amz4,amz5,amz6,gmx0,gmx1,gmx2,gmx3,gmx4,gmx5,gmx6,gmy0,gmy1,gmy2,gmy3,gmy4,gmy5,gmy6,gmz0,gmz1,gmz2,gmz3,gmz4,gmz5,gmz6,magmx0,magmx1,magmx2,magmx3,magmx4,magmx5,magmx6,magmy0,magmy1,magmy2,magmy3,magmy4,magmy5,magmy6,magmz0,magmz1,magmz2,magmz3,magmz4,magmz5,magmz6,toucharea0,toucharea1,toucharea2,toucharea3,toucharea4,toucharea5,asdx0,asdx1,asdx2,asdx3,asdx4,asdx5,asdx6,asdy0,asdy1,asdy2,asdy3,asdy4,asdy5,asdy6,asdz0,asdz1,asdz2,asdz3,asdz4,asdz5,asdz6,gsdx0,gsdx1,gsdx2,gsdx3,gsdx4,gsdx5,gsdx6,gsdy0,gsdy1,gsdy2,gsdy3,gsdy4,gsdy5,gsdy6,gsdz0,gsdz1,gsdz2,gsdz3,gsdz4,gsdz5,gsdz6,magsdx0,magsdx1,magsdx2,magsdx3,magsdx4,magsdx5,magsdx6,magsdy0,magsdy1,magsdy2,magsdy3,magsdy4,magsdy5,magsdy6,magsdz0,magsdz1,magsdz2,magsdz3,magsdz4,magsdz5,magsdz6,avarx0,avarx1,avarx2,avarx3,avarx4,avarx5,avarx6,avary0,avary1,avary2,avary3,avary4,avary5,avary6,avarz0,avarz1,avarz2,avarz3,avarz4,avarz5,avarz6,gvarx0,gvarx1,gvarx2,gvarx3,gvarx4,gvarx5,gvarx6,gvary0,gvary1,gvary2,gvary3,gvary4,gvary5,gvary6,gvarz0,gvarz1,gvarz2,gvarz3,gvarz4,gvarz5,gvarz6,magvarx0,magvarx1,magvarx2,magvarx3,magvarx4,magvarx5,magvarx6,magvary0,magvary1,magvary2,magvary3,magvary4,magvary5,magvary6,magvarz0,magvarz1,magvarz2,magvarz3,magvarz4,magvarz5,magvarz6,askewx0,askewx1,askewx2,askewx3,askewx4,askewx5,askewx6,askewy0,askewy1,askewy2,askewy3,askewy4,askewy5,askewy6,askewz0,askewz1,askewz2,askewz3,askewz4,askewz5,askewz6,gskewx0,gskewx1,gskewx2,gskewx3,gskewx4,gskewx5,gskewx6,gskewy0,gskewy1,gskewy2,gskewy3,gskewy4,gskewy5,gskewy6,gskewz0,gskewz1,gskewz2,gskewz3,gskewz4,gskewz5,gskewz6,magskewx0,magskewx1,magskewx2,magskewx3,magskewx4,magskewx5,magskewx6,magskewy0,magskewy1,magskewy2,magskewy3,magskewy4,magskewy5,magskewy6,magskewz0,magskewz1,magskewz2,magskewz3,magskewz4,magskewz5,magskewz6,akurtx0,akurtx1,akurtx2,akurtx3,akurtx4,akurtx5,akurtx6,akurty0,akurty1,akurty2,akurty3,akurty4,akurty5,akurty6,akurtz0,akurtz1,akurtz2,akurtz3,akurtz4,akurtz5,akurtz6,magkurtx0,magkurtx1,magkurtx2,magkurtx3,magkurtx4,magkurtx5,magkurtx6,magkurty0,magkurty1,magkurty2,magkurty3,magkurty4,magkurty5,magkurty6,magkurtz0,magkurtz1,magkurtz2,magkurtz3,magkurtz4,magkurtz5,magkurtz6,gkurtx0,gkurtx1,gkurtx2,gkurtx3,gkurtx4,gkurtx5,gkurtx6,gkurty0,gkurty1,gkurty2,gkurty3,gkurty4,gkurty5,gkurty6,gkurtz0,gkurtz1,gkurtz2,gkurtz3,gkurtz4,gkurtz5,gkurtz6,Activity,User
102,34,82,93,101,85,54,83,227,52,178,951,237,97,160,329,86,260,1044,338,182,214,363,168,353,1145,423,236,297,415,346,1304,1382,520,396,497,439,1405,1467,574,479,675,1390,1642,1564,734,-0.456979272,-0.610319315,-0.394142755,-0.022253249,-0.241615269,-0.00904786,-0.00628116,5.786842267,5.6048878,5.633003625,5.72608448,5.89471856,5.998208075,5.883552033,6.565057917,6.38823845,6.602695075,6.34612464,6.74225648,5.927171075,6.379464633,-0.056191042,-0.088281185,-0.057955336,0.16798725,-0.020239427,0.077562279,-0.012915951,0.013093491,0.053394804,-0.154259054,-0.061650362,-0.046950145,0.031823833,0.024633514,-0.000266308,-0.01517957,0.020505735,0.029453694,-0.001438065,-0.020505736,0.002751852,-44.7450016,-44.1375025,-44.573438,-44.83593825,-45.9412506,-46.15312625,-45.493751,-16.8825004,-17.0625005,-17.52656275,-17.6484375,-16.2075006,-15.7312505,-16.18125067,3.05250004,3.8906251,3.7312501,5.001562675,4.11000018,4.6453128,4.550000133,3.1415927,0.7853982,3.1415927,0.7853982,3.1415927,0.7853982,0.23284814,0.044416785,0.185944122,0.114824423,0.223486259,0.261993369,0.121839034,0.079723849,0.0526422,0.040936751,0.08559253,0.06085488,0.06075535,0.054750946,0.47070644,0.02392815,0.363153892,0.167693082,0.404719029,0.393067334,0.202173125,0.056156218,0.014380645,0.036254177,0.068039628,0.043319931,0.108667655,0.027681332,0.121515058,0.066044446,0.105638834,0.058593627,0.080855049,0.095305245,0.054483311,0.023737812,0.014380646,0.007418489,0.016904681,0.044171091,0.026119941,0.007891996,0.205942112,0.0375005,0.14786134,0.073069883,0.202429754,0.062889747,0.093540366,0.189588275,0.0749995,0.074264045,0.228632782,0.172906538,0.07730823,0.115582817,0.049465946,0.0656251,0.095606635,0.167901339,0.094422556,0.105546895,0.084316942,0.054218256,0.001972851,0.034575216,0.013184648,0.049946108,0.068640525,0.01484475,0.006355892,0.002771201,0.001675818,0.007326081,0.003703316,0.003691213,0.002997666,0.221564553,0.000572556,0.131880749,0.02812097,0.163797492,0.154501929,0.040873972,0.003153521,0.000206803,0.001314365,0.004629391,0.001876616,0.011808659,0.000766256,0.014765909,0.004361869,0.011159563,0.003433213,0.006537539,0.00908309,0.002968431,0.000563484,0.000206803,5.50E-05,0.000285768,0.001951085,0.000682251,6.23E-05,0.042412154,0.001406288,0.021862976,0.005339208,0.040977806,0.00395512,0.0087498,0.035943714,0.005624925,0.005515148,0.052272949,0.029896671,0.005976563,0.013359388,0.00244688,0.004306654,0.009140629,0.02819086,0.008915619,0.011140147,0.007109347,-0.053444647,0,0.494345108,-0.130836195,-0.736217122,0.896467269,0.407140037,0.438425695,0,0.035414252,-0.315717367,-0.668662762,-1.043023598,-0.513807289,-0.683744944,5.56E-14,-0.507036449,0.451355475,-0.170391219,-1.062482689,-0.652840153,0.504736717,0,0.435259049,-0.475727122,0.676516419,0.09431371,-0.461297191,-0.27908853,2.82E-16,0.233847957,-0.088133644,0.285847519,0.021451908,-0.678026137,0.663703412,0,0.186521181,0.066188842,-0.200590289,-0.555522046,-0.621146357,0.962093979,-2.84E-13,0.461661089,0.213817213,0.228016123,-4.77E-05,-0.381819446,-0.405153351,-7.11E-14,0.176541786,0.187132048,0.408197217,-9.13E-06,-0.239071236,-0.828676004,-1.02E-14,3.10E-17,0.095962142,-0.878744537,0.813074195,-0.110777991,-1.112073675,-2,-1.065514541,-1.542006431,-0.755899742,-0.911533472,-1.5,-1.435176834,-2,-1.346926472,-1.774728718,-1.23617093,-0.753166874,-1.5,-0.480224444,-2,-0.944840512,-1.088170813,-1.621728623,-0.726589615,-1.5,-1.136185922,-2,-1.337250508,-1.150111296,-0.385181868,-1.862127564,-1.5,-1.29115433,-2,-1.457539165,-1.656668385,-1.046705666,-1.737270425,-1.5,-0.958657349,-2,-1.229567443,-1.251374238,-1.737535895,-1.015935073,-1.5,-0.266904229,-2,-0.959466976,-1.720185419,-1.683334255,-1.359996586,-1.5,-0.904789317,-2,-1.115003385,-1.730400568,-1.321777518,-1.778546713,-1.5,-0.366827086,-2,-1.852069549,-1.826276482,-0.401003728,-0.890748838,-1.5,4,17
71,29,94,81,88,72,99,83,196,42,141,615,237,70,140,267,71,235,696,325,142,239,296,165,316,784,397,241,322,338,306,931,1021,467,381,432,387,1019,1093,566,464,573,1002,1256,1163,706,-1.54875445,-1.4715859,-1.58117716,-0.489332246,-0.768993365,-0.130010033,-0.268953272,5.865929975,5.899504,5.74905558,5.49607444,5.54738545,5.4898329,5.53106948,5.8833527,5.981159,6.24496792,7.12845788,6.5152074,6.612565333,6.5051276,-0.02789579,-0.04194355,-0.026657456,-0.244550874,0.047436156,0.010985215,0.032542866,0.179092304,0.038481545,-0.105298286,-0.3351223,-0.007822801,0.010785482,0.086630076,-0.059919357,-0.037016846,-0.012942581,0.10806789,0.00292939,0.002130467,0.003675054,-44.79375125,-44.83125,-45.041251,-45.3187506,-46.087501,-46.08750133,-46.2750018,-18.43593825,-18.046876,-17.95125,-18.277501,-17.9137504,-17.38750067,-17.1300004,0.1125,-0.51562503,0.071249999,2.2275001,3.27000006,3.8187501,3.85500012,3.1415927,0.7853982,3.1415927,0.7853982,3.1415927,0.7853982,0.384062724,0,0.139953835,0.208002397,0.243347018,0.069261235,0.189744338,0.082926426,0,0.126923392,0.121353663,0.051837342,0.030211976,0.096695794,0.40697756,0,0.429248629,0.241019972,0.29513148,0.284547449,0.543882868,0.096246235,0,0.082078149,0.092321726,0.073231403,0.052473243,0.117707548,0.118908351,0,0.105801038,0.166940172,0.171430035,0.046882357,0.177525997,0.023441179,0,0.013750999,0.027144845,0.024987605,0.02424868,0.025746046,0.131917304,0.0375,0.089056766,0.34328325,0.118586266,0.130803574,0.092617884,0.027731159,0.103126,0.081815341,0.096630702,0.112873885,0.035354868,0.097499954,0.137783798,0.10312501,0.203815181,0.504566629,0.106463053,0.072348903,0.053822677,0.147504176,0,0.019587076,0.043264997,0.059217771,0.004797119,0.036002914,0.006876792,0,0.016109547,0.014726711,0.00268711,0.000912764,0.009350077,0.165630735,0,0.184254385,0.058090627,0.087102591,0.080967251,0.295808575,0.009263338,0,0.006736822,0.008523301,0.005362838,0.002753441,0.013855067,0.014139196,0,0.01119386,0.027869021,0.029388257,0.002197955,0.03151548,0.000549489,0,0.00018909,0.000736843,0.00062438,0.000587998,0.000662859,0.017402175,0.00140625,0.007931108,0.11784339,0.014062703,0.017109575,0.008578073,0.000769017,0.010634972,0.00669375,0.009337493,0.012740514,0.001249967,0.009506241,0.018984375,0.010634768,0.041540628,0.254587483,0.011334382,0.005234364,0.002896881,-0.190710292,0,-0.628637935,0.415570403,0.095439995,0.303995848,-0.304981862,-0.854908731,0,0.441211802,0.171523844,0.202355411,0.447353102,0.083447504,0.183674584,0,0.129261598,-1.066091804,0.029579975,0.644588667,0.906211626,-0.400395062,0,0.25082106,0.026183544,0.01346785,-0.244545006,-0.158810351,-0.746396303,0,-0.186207366,-0.22837713,-0.481121936,-0.520258148,-0.362409565,0.176516081,0,0.197677419,-0.208385282,0.825570425,-0.040318624,-0.092805596,-0.279960302,-2.84E-13,-0.39062645,-0.737561393,0.213450523,-0.212064325,0.358433286,0.434689617,0,0.689834877,-0.281614074,-0.302754674,-0.707106781,-0.049145869,0.211684299,8.90E-16,-0.211221394,0.044269989,0.013372013,0.567317014,0.200902661,-1.604458328,-3,-0.59377268,-1.695554409,-1.004902836,-1.5,-1.607446579,-0.940047932,-3,-1.225287669,-1.445552499,-0.991930007,-1.5,-1.532113375,-1.125796807,-3,-1.317649299,-0.155784864,-1.833302733,-1.5,-0.551196926,-1.186861433,-3,-1.515822973,-1.540792339,-1.662270109,-1.458571084,-1.198085558,-0.959431683,-3,-0.791992542,-1.610170934,-1.356319722,-0.961987128,-1.140430073,-1.236403026,-3,-1.676419125,-1.680748785,-0.937772506,-1.829270311,-1.584770411,-1.489759524,-2,-0.919460999,-1.111730105,-0.909511966,-1.5,-1.806104974,-1.154242247,-2,-1.029923734,-1.046207228,-1.118450242,-1.5,-1.666947994,-1.658436214,-2,-0.573834449,-1.307457654,-1.62624283,-1.5,-1.255208365,4,17
80,30,57,99,73,94,83,85,199,71,109,578,230,61,131,279,101,166,677,303,155,214,309,158,265,750,397,238,299,380,267,843,980,458,369,437,366,916,1074,541,454,546,944,1146,1135,672,-1.69136672,-1.3852948,-1.510918,-0.63601225,-0.569192687,-0.118983107,-0.231131709,5.54016206,5.501847,5.39760975,5.45156786,5.4914282,5.3950375,5.389234825,6.76911588,6.35234595,6.1115682,7.0652874,6.2532433,6.77491846,6.46368695,-0.039227205,-0.08934642,0.07989248,-0.038401649,0.091476886,0.052995343,0.037849061,0.154139221,-0.090944269,-0.002529925,-0.160876819,0.065822525,0.053607853,0.179358609,-0.040638639,-0.008255556,-0.02157097,0.060558496,0.023346357,-0.009320789,-0.010386021,-46.3462508,-46.2281265,-46.7156275,-46.5637516,-47.50625067,-47.6925014,-48.525002,-17.8762506,-17.765625,-18.375,-17.9137504,-16.581251,-15.7950006,-15.90000025,-0.93000002,-0.16875,-0.215625,1.70250008,2.737500067,3.25875012,2.5921876,3.1415927,0.7853982,3.1415927,0.7853982,3.1415927,0.7853982,0.270411226,0.0767199,0.1114158,0.124768489,0.186249103,0.251294186,0.26968821,0.089182036,0.048006,0.01794625,0.10604299,0.108735372,0.104103614,0.073732393,0.610617627,0.15822555,0.0945165,0.464330139,0.402409541,0.486258933,0.61707845,0.098489153,0.01757635,0.053794271,0.101516224,0.116996091,0.105735543,0.122809129,0.173186463,0.065511831,0.092142655,0.1518134,0.124922765,0.170488412,0.183633591,0.048687555,0.008521864,0.013315414,0.015103786,0.00524266,0.020917662,0.026168767,0.094421825,0.0093765,0.0093745,0.086818034,0.147107387,0.061160392,0.155184799,0.121281959,0.140625,0.09375,0.102424309,0.053764998,0.143581287,0.181303742,0.032691735,0.01875,0.028125,0.281974092,0.136072223,0.214570742,0.094100946,0.073122231,0.005885943,0.01241348,0.015567176,0.034688728,0.063148768,0.07273173,0.007953436,0.002304576,0.000322068,0.011245116,0.011823381,0.010837562,0.005436466,0.372853886,0.025035325,0.008933369,0.215602478,0.161933439,0.23644775,0.380785814,0.009700113,0.000308928,0.002893824,0.010305544,0.013688085,0.011180005,0.015082082,0.029993551,0.0042918,0.008490269,0.023047308,0.015605697,0.029066299,0.033721296,0.002370478,7.26E-05,0.0001773,0.000228124,2.75E-05,0.000437549,0.000684804,0.008915481,8.79E-05,8.79E-05,0.007537371,0.021640583,0.003740594,0.024082322,0.014709314,0.019775391,0.008789063,0.010490739,0.002890675,0.020615586,0.032871047,0.00106875,0.000351563,0.000791016,0.079509388,0.01851565,0.046040603,0.008854988,-0.247988179,4.32E-15,0,1.365536828,-0.576311253,0.008386288,-0.382631195,-0.183529062,0,0,0.520449903,0.121862019,0.300423067,0.1453491,0.42386974,0,0,0.190273927,0.182837672,0.921337107,0.872539323,-0.170208201,1.17E-15,-4.35E-16,-0.499820709,-0.262319403,0.349137586,-0.432437691,-0.059146635,0,0,-0.29757231,-0.588110583,-0.199138036,-0.581470093,0.395809036,0,3.59E-16,-1.063486999,0.200700339,-0.167355361,-0.118678871,-0.559279642,1.14E-12,-1.14E-12,0.207424982,-0.309046202,-0.323607081,-0.523855069,-0.791196029,0,0,-0.143121693,-0.172826222,-0.488071829,-0.25384056,0.054336958,2.18E-15,1.45E-15,-0.1697359,0.549434228,0.009864966,0.433861283,-1.351079974,-2,-2,0.057146902,-1.5,-1.409102675,-1.445086338,-1.54147189,-2,-2,-1.440981953,-1.5,-1.645990995,-1.00000046,-1.484982779,-2,-2,-1.448476909,-1.5,-0.575971232,-0.85413933,-1.342337395,-2,-2,-1.338384925,-1.5,-1.305615473,-1.049848168,-1.083011126,-2,-2,-1.581588282,-1.5,-1.415675631,-0.941262996,-0.719849735,-2,-2,-0.283361474,-1.5,-1.70245862,-1.565384563,-1.227951334,-2,-2,-0.848190036,-1.5,-1.71273236,-0.944591479,-0.545967235,-2,-2,-1.58223839,-1.5,-1.5427438,-1.288252593,-1.204292083,-2,-2,-1.207322623,-1.5,-1.716296088,-0.97614,4,17
92,31,83,71,114,92,94,73,201,52,100,713,203,66,400,293,83,183,784,317,158,494,324,166,254,898,409,252,567,376,266,967,1101,475,652,459,337,1081,1193,569,725,559,1050,1284,1259,969,-1.69606255,-1.40922295,-1.78586825,-0.79830545,-0.526470838,-0.15942181,-0.205483644,5.558153075,5.54746,5.612664625,5.489035467,5.301797033,5.346163925,5.332330375,6.543921375,6.5165535,6.18469875,7.041379067,6.7388366,6.62841805,6.5606711,-0.111716314,0.018108962,0.081257304,-0.184684773,0.099466134,0.03015941,0.024566938,0.035818458,0.042742476,-0.086916357,-0.255078919,-0.15940769,0.080591539,0.089080105,-0.012782797,-0.078028317,-0.009320788,0.075187697,0.02441159,-0.014114338,-0.002396774,-46.02187625,-45.9,-44.99531325,-45.871875,-47.425001,-47.58281325,-46.69687575,-18.36562575,-18.5625,-18.93750175,-18.4406255,-16.83125067,-16.95000125,-17.343751,-1.44375005,-0.88125,-0.782812538,1.345312525,2.6500001,3.970312575,4.07812515,3.1415927,0.7853982,3.1415927,0.7853982,3.1415927,0.7853982,0.193881936,0.14132605,0.274346018,0.021491047,0.178325962,0.222338046,0.184643374,0.057289001,0,0.136893908,0.082898569,0.150521586,0.077147537,0.103002952,0.183336182,0.0011965,0.347855644,0.136145968,0.604252448,0.593724183,0.448391356,0.028726753,0.009054481,0.087845116,0.04285716,0.138067369,0.13275181,0.116614152,0.094974648,0.004260931,0.196179878,0.126552203,0.213098525,0.213794709,0.188278992,0.010365517,0.015445877,0.044223211,0.010376534,0.016805343,0.021043408,0.025089574,0.050486802,0,0.208528663,0.211093692,0.132876705,0.140547679,0.132914146,0.100535605,0,0.092807462,0.020962914,0.088388607,0.047803602,0.169270669,0.137783839,0,0.108016119,0.140546841,0.165477561,0.175076651,0.222841187,0.037590205,0.019973052,0.075265737,0.000461865,0.031800149,0.049434207,0.034093176,0.00328203,0,0.018739942,0.006872173,0.022656748,0.005951742,0.010609608,0.033612156,1.43E-06,0.121003549,0.018535724,0.365121021,0.352508406,0.201054809,0.000825226,8.20E-05,0.007716764,0.001836736,0.019062598,0.017623043,0.01359886,0.009020184,1.82E-05,0.038486544,0.01601546,0.045410981,0.045708178,0.035448979,0.000107444,0.000238575,0.001955692,0.000107672,0.00028242,0.000442825,0.000629487,0.002548917,0,0.043484203,0.044560547,0.017656219,0.01975365,0.01766617,0.010107408,0,0.008613225,0.000439444,0.007812546,0.002285184,0.028652559,0.018984386,0,0.011667482,0.019753414,0.027382823,0.030651834,0.049658195,0.006551329,0,-0.338096919,-7.74E-15,-0.490905574,-0.002735019,-0.003021322,0.23975262,0,0.058288706,0.633169991,0.435736033,0.703797441,0.405406562,0.018263243,-1.11E-12,0.066835077,0.478012697,0.623944973,0.273361602,0.522899743,-0.083519668,0,0.282191387,0.22038201,0.229713432,-0.218205747,-0.263963283,0.065185714,-2.40E-15,-0.130904151,0.251219937,0.19084236,-0.321951048,-0.539600421,-1.111613336,0,0.827302694,-0.51128585,-1.65220108,-0.045529487,-0.00809346,0.922059907,0,0.184623183,-0.549231708,-0.019878925,0.135553431,-0.058946749,0.656806381,0,0.222651841,5.72E-05,0.659378002,-0.543106153,0.899068457,0.816496218,0,-0.121117799,0.078129802,-0.296174887,0.38404872,-9.44E-07,-1.979010733,-2,-0.992025186,-1.5,-1.357064436,-1.996238479,-1.995804906,-1.028608329,-3,-1.207366295,-1.5,-1.150889887,-0.949467746,-1.043255935,-1.942884726,-2,-1.141392994,-1.5,-0.2853652,-1.633378193,-1.323913448,-1.737146849,-2,-1.557815469,-1.5,-1.497390203,-1.517312622,-1.608421985,-1.898901925,-2,-1.36929622,-1.5,-1.557353458,-1.068937042,-1.123734975,-0.697785182,-2,-0.974589706,-1.5,0.959100701,-1.899891709,-1.982047798,-0.839494501,-3,-1.750448557,-1.13275679,-1.897269582,-1.756400046,-1.902586675,-1.09898841,-3,-1.419826025,-1.359938559,-0.688636048,-0.999981066,-0.891603519,-1.000000395,-3,-1.126985781,-1.385800874,-1.165468377,-1.015143288,-1.508760694,4,17
81,31,46,98,84,81,103,90,195,15,106,1340,200,69,133,276,46,152,1438,284,150,236,307,92,250,1522,365,253,326,322,198,1590,1722,434,386,368,296,1674,1803,537,476,474,1636,1874,1872,670,-0.67586557,-1.54695985,-1.80673065,-1.20083803,-1.04017995,-0.39586259,-0.370050016,5.560051017,5.64436935,5.61670235,5.60010236,5.493820967,5.45264435,5.4562937,6.620641171,6.58355235,5.82173725,6.71731122,6.2525452,6.69242585,6.59043176,0.003401771,0.120903945,0.062382712,-0.090518175,-0.022813741,-0.065411964,0.010172977,0.232379317,-0.06697653,-0.088281191,-0.221169006,0.196801803,0.134352515,-0.007296842,-0.054745369,-0.026364517,-0.016244804,0.052462727,-0.030625449,-0.023701435,0.006018567,-46.7035726,-46.331253,-46.162502,-45.7462522,-46.71093825,-46.7475018,-47.0175006,-16.96964364,-18.7875,-18.956251,-18.6525002,-17.32500125,-16.9762508,-17.340001,2.173660773,-1.66875,-1.771875,-0.757500034,2.38125005,3.8812501,3.07500012,3.1415927,0.7853982,3.1415927,0.7853982,3.1415927,0.7853982,0.761442906,0.00598205,0.14132605,0.156845976,0.340697457,0.236411834,0.198538618,0.076934914,0.02991035,0.16525435,0.060135553,0.041324001,0.065628297,0.059820565,0.292309632,0.02751735,0.06340975,0.139304483,0.317456035,0.328223234,0.466058436,0.065671354,0.030891755,0.071304038,0.033173757,0.090838854,0.063293491,0.106386885,0.235381257,0.0095871,0.100131909,0.0492766,0.259797747,0.203708934,0.197518019,0.065677154,0.007456631,0.006924015,0.022314025,0.016525423,0.014846536,0.020902467,0.574493548,0,0,0.092920337,0.101297697,0.15018614,0.09077769,0.902126867,0,0,0.092921184,0.100972444,0.06975357,0.138496092,2.302782713,0,0.140625,0.585600678,0.294977565,0.130981943,0.116793125,0.579795298,3.58E-05,0.019973052,0.02460066,0.116074757,0.055890555,0.039417583,0.005918981,0.000894629,0.027309,0.003616285,0.001707673,0.004307073,0.0035785,0.085444921,0.000757205,0.004020796,0.019405739,0.100778334,0.107730491,0.217210466,0.004312727,0.000954301,0.005084266,0.001100498,0.008251697,0.004006066,0.011318169,0.055404336,9.19E-05,0.010026399,0.002428183,0.067494869,0.04149733,0.039013368,0.004313489,5.56E-05,4.79E-05,0.000497916,0.00027309,0.00022042,0.000436913,0.330042837,0,0,0.008634189,0.010261223,0.022555877,0.008240589,0.813832884,0,0,0.008634347,0.010195434,0.004865561,0.019181168,5.302808223,0,0.019775391,0.342928154,0.087011764,0.01715627,0.013640634,-0.330177313,-5.57E-14,0,-0.470096123,0.491653877,0.163255494,-0.199238662,-0.539820298,0,-8.07E-15,1.172314763,0.705329251,-1.153930296,0.081118375,-1.156581642,0,0,-0.490871666,-0.540894279,-0.436855931,-0.366460638,0.22874763,-6.90E-16,2.24E-16,-0.065459405,-0.018321042,-0.058870924,-0.250467566,0.741987791,-1.02E-15,0,-0.74489856,-0.629348472,-0.405059448,-0.354902925,-1.624491159,0,7.18E-16,0.954852488,0.449971905,-0.207214994,-0.041891976,0.601675003,0,0,-1.065960857,0.394197916,0.032510189,0.061771014,-0.226050394,0,0,-1.006816933,-0.922064041,-0.732756027,0.383746246,-0.277003315,0,0,-0.115011056,0.468063765,-1.013779605,-0.029791949,-1.47061662,-2,-2,-0.567067079,-1.5,-1.390073105,-0.715400785,1.089766541,-2,-2,-0.145671419,-1.5,-0.667251242,-1.467904714,0.880242887,-2,-2,-0.481089888,-1.5,-1.433734709,-1.294184567,0.843512673,-2,-2,-1.60855037,-1.5,-1.876895372,-1.499536361,-0.078560142,-2,-2,-0.906739193,-1.5,-1.313921564,-1.285358008,1.72841656,-2,-2,-0.634833587,-1.5,-1.052767056,-1.416491309,-1.246147028,-3,-3,-0.465343668,-1.028584044,-0.953649466,-0.690220146,-0.973085218,-3,-3,-0.379378585,-0.839483505,-0.592614074,-1.19908145,-1.572331207,-3,-2,-1.441030639,-1.190413005,-0.34715217,-1.399138612,4,17
